ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_min	dataset	error	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	protein_reference_file	r	run_name	s	samples_file	sequence_id	skipped_reads_low_rel_score	species	stop_codons	Filename	cov_med	skipped_reads_low_rel	process_id
54	71	1.5714285714285714	6.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	26	1976444	632	1185	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL062-23_r_1.3_s_100_fastp	10	Chlorops frontosus	0	None	None	None	BGENL062-23
30	66	3.1506849315068495	9.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	46	5738636	600	1437	Staphylinidae,Syrphidae,Calliphoridae,Rhiniidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL067-23_r_1.3_s_100_fastp	16	Chlorops gracilis	0	None	None	None	BGENL067-23
16	45	4.076320939334638	9.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	62	127543	618	1476	Empididae,Hybotidae,Xylophagaidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL070-23_r_1.3_s_100_fastp	5	Chlorops novakii	0	None	None	None	BGENL070-23
3	14	3.4305283757338554	13.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	60	299382	493	1077	Lonchopteridae,Syrphidae,Drosophilidae,Muscidae,Tachinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL071-23_r_1.3_s_100_fastp	9	Chlorops novakii	0	None	None	None	BGENL071-23
12	20	1.37573385518591	7.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	25	162894	373	924	Cryptocercidae,Diprionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL078-23_r_1.3_s_100_fastp	2	Chlorops rossicus	0	None	None	None	BGENL078-23
41	67	3.183953033268102	10.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	55	476924	654	1371	Chloropidae,Drosophilidae,Anthomyiidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL082-23_r_1.3_s_100_fastp	11	Chlorops troglodytes	0	None	None	None	BGENL082-23
28	72	1.7123287671232876	8.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	28	657690	507	969	Culicidae,Psychodidae,Limoniidae,Drosophilidae,Sarcophagidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL084-23_r_1.3_s_100_fastp	6	Chlorops troglodytes	0	None	None	None	BGENL084-23
12	12	1.4252427184466019	7.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	23	346643	402	981	Syrphidae,Muscidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL085-23_r_1.3_s_100_fastp	12	Conioscinella sordidella	0	None	None	None	BGENL085-23
0	0	0.9825242718446602	6.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	17	455856	357	477	Chloropidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL087-23_r_1.3_s_100_fastp	14	Conioscinella sordidella	0	None	None	None	BGENL087-23
16	21	3.095890410958904	8.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1533	47	1592706	647	1440	Staphylinidae,Lampyridae,Helotidae,Empididae,Syrphidae,Chloropidae,Agromyzidae,Tachinidae,Rhiniidae,Tineidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL088-23_r_1.3_s_100_fastp	6	Elachiptera brevipennis	0	None	None	None	BGENL088-23
16	22	4.3359223300970875	14.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	79	745294	657	1536	Chloropidae,Drosophilidae,Muscidae,Anthomyiidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL091-23_r_1.3_s_100_fastp	26	Eribolus slesvicensis	0	None	None	None	BGENL091-23
19	25	1.9864077669902913	9.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	33	192372	420	1128	Syrphidae,Drosophilidae,Calliphoridae,Tachinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL092-23_r_1.3_s_100_fastp	8	Eribolus slesvicensis	0	None	None	None	BGENL092-23
18	29	4.520388349514563	18.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Chloropidae	BLAST	family	1545	79	812557	602	1398	Syrphidae,Chloropidae,Drosophilidae,Sepsidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL093-23_r_1.3_s_100_fastp	9	Eribolus slesvicensis	0	None	None	None	BGENL093-23
5	39	4.806262230919765	13.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	62	220652	656	1425	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL100-23_r_1.3_s_100_fastp	15	Macropsis ocellata	0	None	None	None	BGENL100-23
97	146	1.5185909980430528	5.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	23	194616	498	1065	Cicadellidae,Culicidae,Tenthredinidae,Noctuidae,Geometridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL103-23_r_1.3_s_100_fastp	10	Macropsis prasina	0	None	None	None	BGENL103-23
6	28	3.2700587084148727	8.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	51	1882991	655	1416	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL115-23_r_1.3_s_100_fastp	2	Tremulicerus distinguendus	0	None	None	None	BGENL115-23
23	43	7.074363992172211	16.0	1.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	96	2909911	657	1533	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL120-23_r_1.3_s_100_fastp	7	Rhytidodus decimusquartus	0	None	None	None	BGENL120-23
2	13	6.376699029126214	12.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1545	98	3849829	657	1524	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL124-23_r_1.3_s_100_fastp	4	Penthimia nigra	0	None	None	None	BGENL124-23
4	19	0.9706457925636007	6.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	15	78661	429	789	Cercopidae,Machaerotidae,Membracidae,Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL131-23_r_1.3_s_100_fastp	5	Anoscopus histrionicus	0	None	None	None	BGENL131-23
30	57	8.181996086105675	27.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	133	7199417	656	1530	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL136-23_r_1.3_s_100_fastp	65	Kybos betulicola	0	None	None	None	BGENL136-23
30	51	2.2172211350293543	5.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	31	241053	627	1314	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL154-23_r_1.3_s_100_fastp	10	Jassargus sursumflexus	0	None	None	None	BGENL154-23
0	11	0.3659491193737769	2.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	5	57030	249	480	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL164-23_r_1.3_s_100_fastp	0	Mocydiopsis attenuata	0	None	None	None	BGENL164-23
32	49	3.6027397260273974	11.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	41	400423	575	1446	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL173-23_r_1.3_s_100_fastp	35	Psammotettix maritimus	0	None	None	None	BGENL173-23
20	25	2.720156555772994	10.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	39	677058	615	1248	Cicadellidae,Syrphidae,Fergusoninidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL176-23_r_1.3_s_100_fastp	8	Psammotettix albomarginatus	0	None	None	None	BGENL176-23
35	38	4.532289628180039	16.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Cicadellidae	BLAST	family	1533	60	761202	635	1425	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL182-23_r_1.3_s_100_fastp	42	Jassargus allobrogicus	0	None	None	None	BGENL182-23
0	0	17.1545988258317	42.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Delphacidae	BLAST	family	1533	292	3491985	656	1431	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL183-23_r_1.3_s_100_fastp	38	Delphax pulchellus	0	None	None	None	BGENL183-23
19	32	9.023483365949119	21.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Delphacidae	BLAST	family	1533	157	1111711	620	1497	Delphacidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL188-23_r_1.3_s_100_fastp	19	Hyledelphax elegantulus	0	None	None	None	BGENL188-23
5	17	1.6790606653620352	6.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Delphacidae	BLAST	family	1533	21	166207	562	1050	Cicadellidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BGENL190-23_r_1.3_s_100_fastp	8	Muellerianella fairmairei	0	None	None	None	BGENL190-23
0	26	0.5980392156862745	4.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Apataniidae	BLAST	family	1530	10	1418678	77	465	Reduviidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM002-24_r_1.3_s_100_fastp	6	Apatania stylata	0	None	None	None	BSNHM002-24
0	0	0.41291585127201563	5.0	0.0	data/mge_fastp_r13s100_nocontam.fasta	None	['cox1']	Hydroptilidae	BLAST	family	1533	8	1024488	60	165	Lycaenidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1.3]	mge_fastp_r13s100_nocontam	[100]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	BSNHM005-24_r_1.3_s_100_fastp	13	Hydroptila valesiaca	0	None	None	None	BSNHM005-24
