,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
559,BGENL3024-24_r_1_s_50_BGENL3024-24,BGENL3024-24,7923418,1985,88,1557,0.0,199.0,116.46435452793834,120.0,>BGENL3024-24_r_1_s_50_BGENL3024-24
560,BGENL2990-24_r_1.3_s_100_BGENL2990-24,BGENL2990-24,11362291,3271,2013,1569,0.0,446.0,287.6003824091778,327.0,>BGENL2990-24_r_1.3_s_100_BGENL2990-24
561,BGENL3035-24_r_1.5_s_50_BGENL3035-24,BGENL3035-24,15706106,1845,399,1554,0.0,436.0,137.34555984555985,33.0,>BGENL3035-24_r_1.5_s_50_BGENL3035-24
562,BGENL2989-24_r_1_s_50_BGENL2989-24,BGENL2989-24,1725829,3270,269,1569,0.0,401.0,199.97131931166348,201.0,>BGENL2989-24_r_1_s_50_BGENL2989-24
563,BGENL3021-24_r_1_s_50_BGENL3021-24,BGENL3021-24,14357905,3752,168,1554,0.0,592.0,289.5482625482625,430.0,>BGENL3021-24_r_1_s_50_BGENL3021-24
564,BGENL2978-24_r_1.3_s_100_BGENL2978-24,BGENL2978-24,5092830,1270,639,1569,0.0,185.0,72.78202676864245,70.0,>BGENL2978-24_r_1.3_s_100_BGENL2978-24
565,BGENL2964-24_r_1_s_50_BGENL2964-24,BGENL2964-24,4495979,740,1809,1569,0.0,207.0,46.29445506692161,28.0,>BGENL2964-24_r_1_s_50_BGENL2964-24
566,BGENL2953-24_r_1.3_s_100_BGENL2953-24,BGENL2953-24,10898590,460935,75908,1569,0.0,48726.0,32361.16634799235,33397.0,>BGENL2953-24_r_1.3_s_100_BGENL2953-24
567,BGENL3040-24_r_1.5_s_100_BGENL3040-24,BGENL3040-24,10999591,1539,134,1557,0.0,219.0,114.27745664739884,122.0,>BGENL3040-24_r_1.5_s_100_BGENL3040-24
568,BGENL2979-24_r_1.3_s_50_BGENL2979-24,BGENL2979-24,4065375,16869,795,1569,0.0,2436.0,1054.887189292543,988.0,>BGENL2979-24_r_1.3_s_50_BGENL2979-24
569,BGENL3031-24_r_1.3_s_100_BGENL3031-24,BGENL3031-24,9454471,18741,13463,1554,0.0,3486.0,1484.1737451737451,1550.0,>BGENL3031-24_r_1.3_s_100_BGENL3031-24
570,BGENL3026-24_r_1_s_50_BGENL3026-24,BGENL3026-24,7857132,6737,2287,1554,0.0,892.0,398.0733590733591,549.5,>BGENL3026-24_r_1_s_50_BGENL3026-24
571,BGENL2959-24_r_1.5_s_50_BGENL2959-24,BGENL2959-24,6819558,2502,529,1569,0.0,270.0,133.2676864244742,154.0,>BGENL2959-24_r_1.5_s_50_BGENL2959-24
572,BGENL2981-24_r_1.3_s_50_BGENL2981-24,BGENL2981-24,6616980,1497,756,1569,0.0,210.0,87.43594646271511,83.0,>BGENL2981-24_r_1.3_s_50_BGENL2981-24
573,BGENL3028-24_r_1_s_100_BGENL3028-24,BGENL3028-24,9341554,6395,2540,1554,0.0,1203.0,562.5540540540541,749.5,>BGENL3028-24_r_1_s_100_BGENL3028-24
574,BGENL3023-24_r_1.3_s_50_BGENL3023-24,BGENL3023-24,11536265,37469,9247,1557,0.0,5161.0,3393.9190751445085,3952.0,>BGENL3023-24_r_1.3_s_50_BGENL3023-24
575,BGENL3017-24_r_1.5_s_50_BGENL3017-24,BGENL3017-24,11977080,2609,3457,1545,0.0,309.0,241.9902912621359,268.0,>BGENL3017-24_r_1.5_s_50_BGENL3017-24
