,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
539,BBIOP3401-24_r_1.5_s_100_BBIOP3401-24,BBIOP3401-24,4404937,11442,111,1533,867.0,1661.0,1304.9530332681018,1307.0,>BBIOP3401-24_r_1.5_s_100_BBIOP3401-24
540,BBIOP3367-24_r_1.5_s_50_BBIOP3367-24,BBIOP3367-24,5957771,2054,398,1533,95.0,255.0,150.2876712328767,141.0,>BBIOP3367-24_r_1.5_s_50_BBIOP3367-24
541,BBIOP3416-24_r_1.5_s_100_BBIOP3416-24,BBIOP3416-24,5962049,1738,773,1530,49.0,287.0,204.8392156862745,222.0,>BBIOP3416-24_r_1.5_s_100_BBIOP3416-24
542,BBIOP3393-24_r_1.5_s_50_BBIOP3393-24,BBIOP3393-24,6191365,1255,601,1530,0.0,182.0,113.5313725490196,115.0,>BBIOP3393-24_r_1.5_s_50_BBIOP3393-24
543,BBIOP3390-24_r_1.5_s_100_BBIOP3390-24,BBIOP3390-24,7370723,1958,759,1533,128.0,296.0,200.587084148728,197.0,>BBIOP3390-24_r_1.5_s_100_BBIOP3390-24
544,BBIOP3328-24_r_1_s_50_BBIOP3328-24,BBIOP3328-24,5441920,1757,319,1530,0.0,215.0,157.50980392156862,169.0,>BBIOP3328-24_r_1_s_50_BBIOP3328-24
545,BBIOP3373-24_r_1_s_100_BBIOP3373-24,BBIOP3373-24,1455163,375,221,1533,4.0,67.0,25.62426614481409,22.0,>BBIOP3373-24_r_1_s_100_BBIOP3373-24
546,BBIOP3384-24_r_1_s_50_BBIOP3384-24,BBIOP3384-24,4097211,2077,280,1530,181.0,305.0,228.18823529411765,223.0,>BBIOP3384-24_r_1_s_50_BBIOP3384-24
547,BBIOP3394-24_r_1.5_s_50_BBIOP3394-24,BBIOP3394-24,5482399,1077,39,1530,0.0,144.0,98.78235294117648,98.0,>BBIOP3394-24_r_1.5_s_50_BBIOP3394-24
548,BBIOP3412-24_r_1.3_s_50_BBIOP3412-24,BBIOP3412-24,5963644,990,496,1527,0.0,145.0,104.65422396856582,111.0,>BBIOP3412-24_r_1.3_s_50_BBIOP3412-24
549,BBIOP3410-24_r_1_s_50_BBIOP3410-24,BBIOP3410-24,4900473,2934,739,1530,249.0,435.0,321.6470588235294,314.0,>BBIOP3410-24_r_1_s_50_BBIOP3410-24
550,BBIOP3391-24_r_1.3_s_50_BBIOP3391-24,BBIOP3391-24,6061657,946,548,1530,49.0,107.0,79.94313725490196,80.0,>BBIOP3391-24_r_1.3_s_50_BBIOP3391-24
551,BBIOP3333-24_r_1.5_s_100_BBIOP3333-24,BBIOP3333-24,6917177,368,468,1536,0.0,74.0,28.623046875,28.0,>BBIOP3333-24_r_1.5_s_100_BBIOP3333-24
552,BBIOP3374-24_r_1.3_s_100_BBIOP3374-24,BBIOP3374-24,4018419,307,236,1536,1.0,61.0,23.490234375,22.0,>BBIOP3374-24_r_1.3_s_100_BBIOP3374-24
553,BBIOP3346-24_r_1_s_100_BBIOP3346-24,BBIOP3346-24,4158757,317,5,1530,9.0,41.0,23.798039215686277,23.0,>BBIOP3346-24_r_1_s_100_BBIOP3346-24
554,BBIOP3348-24_r_1.5_s_100_BBIOP3348-24,BBIOP3348-24,5391798,1451,302,1533,45.0,222.0,99.62230919765166,96.0,>BBIOP3348-24_r_1.5_s_100_BBIOP3348-24
555,BBIOP3354-24_r_1.3_s_50_BBIOP3354-24,BBIOP3354-24,6045334,1398,75,1530,50.0,152.0,98.36666666666666,95.0,>BBIOP3354-24_r_1.3_s_50_BBIOP3354-24
556,BBIOP3392-24_r_1_s_100_BBIOP3392-24,BBIOP3392-24,5780808,2341,528,1530,0.0,323.0,242.0235294117647,253.0,>BBIOP3392-24_r_1_s_100_BBIOP3392-24
557,BBIOP3401-24_r_1.3_s_100_BBIOP3401-24,BBIOP3401-24,4404937,11459,111,1533,868.0,1662.0,1306.5440313111546,1311.0,>BBIOP3401-24_r_1.3_s_100_BBIOP3401-24
558,BBIOP3377-24_r_1_s_50_BBIOP3377-24,BBIOP3377-24,7074694,3523,1317,1530,165.0,374.0,286.3588235294118,287.0,>BBIOP3377-24_r_1_s_50_BBIOP3377-24
559,BBIOP3369-24_r_1_s_50_BBIOP3369-24,BBIOP3369-24,3571746,557,533,1503,2.0,83.0,35.489021956087825,37.0,>BBIOP3369-24_r_1_s_50_BBIOP3369-24
560,BBIOP3395-24_r_1.3_s_100_BBIOP3395-24,BBIOP3395-24,4499270,322,421,1581,0.0,81.0,32.18785578747628,27.0,>BBIOP3395-24_r_1.3_s_100_BBIOP3395-24
561,BBIOP3356-24_r_1.3_s_100_BBIOP3356-24,BBIOP3356-24,1641709,111,490,1533,0.0,42.0,11.76320939334638,6.0,>BBIOP3356-24_r_1.3_s_100_BBIOP3356-24
562,BBIOP3375-24_r_1.3_s_50_BBIOP3375-24,BBIOP3375-24,3965585,1498,273,1536,0.0,206.0,126.42578125,122.0,>BBIOP3375-24_r_1.3_s_50_BBIOP3375-24
563,BBIOP3332-24_r_1.5_s_100_BBIOP3332-24,BBIOP3332-24,7256077,251,951,1536,0.0,53.0,22.44140625,22.0,>BBIOP3332-24_r_1.5_s_100_BBIOP3332-24
564,BBIOP3337-24_r_1.5_s_100_BBIOP3337-24,BBIOP3337-24,1205776,127,139,1536,0.0,27.0,9.466796875,8.0,>BBIOP3337-24_r_1.5_s_100_BBIOP3337-24
565,BBIOP3363-24_r_1.3_s_100_BBIOP3363-24,BBIOP3363-24,5701519,638,154,1536,0.0,81.0,47.759765625,47.0,>BBIOP3363-24_r_1.3_s_100_BBIOP3363-24
566,BBIOP3404-24_r_1.3_s_50_BBIOP3404-24,BBIOP3404-24,7324778,2567,28,1536,0.0,393.0,262.65625,257.0,>BBIOP3404-24_r_1.3_s_50_BBIOP3404-24
567,BBIOP3350-24_r_1.5_s_100_BBIOP3350-24,BBIOP3350-24,5387656,1358,36,1533,70.0,227.0,122.7945205479452,121.0,>BBIOP3350-24_r_1.5_s_100_BBIOP3350-24
568,BBIOP3363-24_r_1.5_s_50_BBIOP3363-24,BBIOP3363-24,5701519,699,154,1536,0.0,86.0,48.28125,48.0,>BBIOP3363-24_r_1.5_s_50_BBIOP3363-24
569,BBIOP3358-24_r_1.3_s_100_BBIOP3358-24,BBIOP3358-24,1850841,145,436,1533,0.0,58.0,14.426614481409002,11.0,>BBIOP3358-24_r_1.3_s_100_BBIOP3358-24
570,BBIOP3410-24_r_1.5_s_50_BBIOP3410-24,BBIOP3410-24,4900473,2736,739,1530,242.0,414.0,313.9549019607843,309.5,>BBIOP3410-24_r_1.5_s_50_BBIOP3410-24
571,BBIOP3335-24_r_1.5_s_50_BBIOP3335-24,BBIOP3335-24,6352446,162,362,1536,0.0,36.0,9.486328125,7.0,>BBIOP3335-24_r_1.5_s_50_BBIOP3335-24
572,BBIOP3332-24_r_1_s_50_BBIOP3332-24,BBIOP3332-24,7256077,798,951,1536,0.0,130.0,65.294921875,66.0,>BBIOP3332-24_r_1_s_50_BBIOP3332-24
573,BBIOP3404-24_r_1_s_50_BBIOP3404-24,BBIOP3404-24,7324778,2700,28,1536,0.0,402.0,268.265625,262.0,>BBIOP3404-24_r_1_s_50_BBIOP3404-24
574,BBIOP3412-24_r_1.5_s_50_BBIOP3412-24,BBIOP3412-24,5963644,879,496,1527,0.0,143.0,94.19056974459724,100.0,>BBIOP3412-24_r_1.5_s_50_BBIOP3412-24
575,BBIOP3362-24_r_1.5_s_50_BBIOP3362-24,BBIOP3362-24,5624415,1608,19,1536,0.0,206.0,118.212890625,112.0,>BBIOP3362-24_r_1.5_s_50_BBIOP3362-24
