Sample ID	Sex	Reproduction	Life Stage	Extra Info	Notes	Voucher Status	Tissue Descriptor	External URLs	Associated Taxa	Associated Specimens
BGE_00478_D04						To Be	basidioma			
BGE_00478_D05						To Be	basidioma			
BGE_00478_D06						To Be	basidioma			
BGE_00478_D07						To Be	basidioma			
BGE_00478_D08						To Be	basidioma			
BGE_00478_D09						To Be	basidioma			
BGE_00478_D10						To Be	basidioma			
BGE_00478_D11						To Be	basidioma			
BGE_00478_D12						To Be	basidioma			
BGE_00478_E01						To Be	basidioma			
BGE_00478_E02						To Be	basidioma			
BGE_00478_E03						To Be	basidioma			
BGE_00478_E04						To Be	basidioma			
BGE_00478_E05						To Be	basidioma			
BGE_00478_E06						To Be	basidioma			
BGE_00478_E07						To Be	basidioma			
BGE_00478_E08						To Be	basidioma			
BGE_00478_E09						To Be	basidioma			
BGE_00478_E10						To Be	basidioma			
BGE_00478_E11						To Be	basidioma			
BGE_00478_E12						To Be	basidioma			
BGE_00478_F01						To Be	basidioma			
BGE_00478_F02						To Be	basidioma			
BGE_00478_F03						To Be	basidioma			
BGE_00478_F04						To Be	basidioma			
BGE_00478_F05						To Be	basidioma			
BGE_00478_F06						To Be	basidioma			
BGE_00478_F07						To Be	basidioma			
BGE_00478_F08						To Be	basidioma			
BGE_00478_F09						To Be	basidioma			
BGE_00478_F10						To Be	basidioma			
BGE_00478_F11						To Be	basidioma			
BGE_00478_F12						To Be	basidioma			
BGE_00478_G01						To Be	basidioma			
BGE_00478_G02						To Be	basidioma			
BGE_00478_G03						To Be	basidioma			
BGE_00478_G04						To Be	basidioma			
BGE_00478_G05						To Be	basidioma			
BGE_00478_G06						To Be	basidioma			
BGE_00478_G07						To Be	basidioma			
BGE_00478_G08						To Be	basidioma			
BGE_00478_G09						To Be	basidioma			
BGE_00478_G10						To Be	basidioma			
BGE_00478_G11						To Be	basidioma			
BGE_00478_G12						To Be	basidioma			
BGE_00478_H01						To Be	basidioma			
BGE_00478_H02						To Be	basidioma			
BGE_00478_H03						To Be	basidioma			
BGE_00478_H04						To Be	basidioma			
BGE_00478_H05						To Be	basidioma			
BGE_00478_H06						To Be	basidioma			
BGE_00478_H07						To Be	basidioma			
BGE_00478_H08						To Be	basidioma			
BGE_00478_H09						To Be	basidioma			
BGE_00478_H10						To Be	basidioma			
BGE_00478_H11						To Be	basidioma			
BGE_00673_A04			Adult			Vouchered:Registered Collection	leg			
BGE_00350_E03						Museum Vouchered:Type	Spore-producing structure			
BGPT_030_C01			Larva			Vouchered:Registered Collection	Whole specimen			
BGE_00674_E03						Vouchered:Registered Collection	whole			
BGE_00152_A03		a				Vouchered:Registered Collection	gametophyte			
BGPT_006_B07			Adult			Vouchered:Registered Collection	Whole specimen			
BGE_00349_A03						Museum Vouchered:Type	Spore-producing structure			
BGPT_005_A07			Adult			Vouchered:Registered Collection	Whole specimen			
BGE_00673_A05			Adult			Vouchered:Registered Collection	leg			
BGE_00350_E04						Museum Vouchered:Type	Spore-producing structure			
BGPT_030_D01			Adult			Vouchered:Registered Collection	Whole specimen			
BGE_00674_E04						Vouchered:Registered Collection	tissue			
BGE_00152_A04		a				Vouchered:Registered Collection	gametophyte			
BGPT_006_C07			Adult			Vouchered:Registered Collection	Whole specimen			
BGE_00349_A04						Museum Vouchered:Type	Spore-producing structure			
BGE_00277_A01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_A12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_B12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_C12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_D12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_E12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_F12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_G12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00277_H11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_A12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B02				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_B03				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_B04				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_B05				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_B06				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_B07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_B12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_C11				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_C12				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_D01				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_D02				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_D03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D04				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_D05				angiosperm 		Vouchered:Registered Collection	Leaf			
BGE_00278_D06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_D12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_E12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_F12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_G12				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H01				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H02				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H03				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H04				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H05				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H06				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H07				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H08				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H09				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H10				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00278_H11				angiosperm		Vouchered:Registered Collection	Leaf			
BGE_00661_A01	m		Adult			Vouchered:Registered Collection	leg			
BGE_00661_A02			Adult			Vouchered:Registered Collection	leg			
BGE_00661_A03	f		Adult			Vouchered:Registered Collection	leg			
BGE_00661_A04	f		Adult			Vouchered:Registered Collection	leg			
BGE_00661_A05			Adult			Vouchered:Registered Collection	leg			
BGE_00661_A06			Adult			Vouchered:Registered Collection	leg			
BGE_00661_A07	f		Adult			Vouchered:Registered Collection	leg			
BGE_00661_A08			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_A09			Adult			Vouchered:Registered Collection	leg			
BGE_00661_A10			Adult			Vouchered:Registered Collection	leg			
BGE_00661_A11			Adult			Vouchered:Registered Collection	leg			
BGE_00661_A12	m		Adult			Vouchered:Registered Collection	leg			
BGE_00661_B01	m		Adult			Vouchered:Registered Collection	leg			
BGE_00661_B02			Adult			Vouchered:Registered Collection	leg			
BGE_00661_B03			Adult			Vouchered:Registered Collection	leg			
BGE_00661_B04			Adult			Vouchered:Registered Collection	leg			
BGE_00661_B05			Adult			Vouchered:Registered Collection	leg			
BGE_00661_B06			Adult			Vouchered:Registered Collection	leg			
BGE_00661_B07	m		Adult			Vouchered:Registered Collection	leg			
BGE_00661_B08			Adult			Vouchered:Registered Collection	whole			
BGE_00661_B09			Adult			Vouchered:Registered Collection	leg			
BGE_00661_B10			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_B11	f		Adult			Vouchered:Registered Collection	tissue			
BGE_00661_B12	f		Adult			Vouchered:Registered Collection	leg			
BGE_00661_C01			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_C02			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_C03			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_C04			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_C05	f		Adult			Vouchered:Registered Collection	leg			
BGE_00661_C06			Adult			Vouchered:Registered Collection	leg			
BGE_00661_C07			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_C08			Adult			Vouchered:Registered Collection	leg			
BGE_00661_C09			Adult			Vouchered:Registered Collection	leg			
BGE_00661_C10			Adult			Vouchered:Registered Collection	leg			
BGE_00661_C11			Adult			Vouchered:Registered Collection	leg			
BGE_00661_C12			Adult			Vouchered:Registered Collection	whole			
BGE_00661_D01			Adult			Vouchered:Registered Collection	whole			
BGE_00661_D02			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D03			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D04	f		Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D05			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D06			Adult			Vouchered:Registered Collection	leg			
BGE_00661_D07			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D08			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D09			Adult			Vouchered:Registered Collection	tissue			
BGE_00661_D10			Adult			Vouchered:Registered Collection	tissue			
