ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1467	Braconidae	BGENL1135-24_r_1.5_s_100	Bracon urinator	0
None	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Braconidae	BLAST	family	COI-5P	None	0		BGENL1136-24_r_1_s_50	Bracon variator	0
None	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Braconidae	BLAST	family	COI-5P	None	0		BGENL1136-24_r_1_s_100	Bracon variator	0
None	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Braconidae	BLAST	family	COI-5P	None	0		BGENL1136-24_r_1.3_s_50	Bracon variator	0
None	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Braconidae	BLAST	family	COI-5P	None	0		BGENL1136-24_r_1.3_s_100	Bracon variator	0
None	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Braconidae	BLAST	family	COI-5P	None	0		BGENL1136-24_r_1.5_s_50	Bracon variator	0
None	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Braconidae	BLAST	family	COI-5P	None	0		BGENL1136-24_r_1.5_s_100	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1137-24_r_1_s_50	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1137-24_r_1_s_100	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1137-24_r_1.3_s_50	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1527	Braconidae	BGENL1137-24_r_1.3_s_100	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1521	Braconidae	BGENL1137-24_r_1.5_s_50	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1512	Braconidae	BGENL1137-24_r_1.5_s_100	Bracon variator	0
7	47	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	639	1488	Braconidae	BGENL1138-24_r_1_s_50	Bracon variator	0
3	33	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	636	1470	Braconidae	BGENL1138-24_r_1_s_100	Bracon variator	0
2	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	653	1488	Braconidae	BGENL1138-24_r_1.3_s_50	Bracon variator	0
2	3	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	635	1470	Braconidae	BGENL1138-24_r_1.3_s_100	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	456	1278	Braconidae	BGENL1138-24_r_1.5_s_50	Bracon variator	0
0	1	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	423	1245	Braconidae	BGENL1138-24_r_1.5_s_100	Bracon variator	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1515	Braconidae	BGENL1139-24_r_1_s_50	Cenocoelius aartseni	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1515	Braconidae	BGENL1139-24_r_1_s_100	Cenocoelius aartseni	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1476	Braconidae	BGENL1139-24_r_1.3_s_50	Cenocoelius aartseni	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1425	Braconidae	BGENL1139-24_r_1.3_s_100	Cenocoelius aartseni	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	619	1377	Braconidae	BGENL1139-24_r_1.5_s_50	Cenocoelius aartseni	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	619	1344	Braconidae	BGENL1139-24_r_1.5_s_100	Cenocoelius aartseni	0
13	55	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	655	1485	Braconidae	BGENL1140-24_r_1_s_50	Chasmodon apterus	0
0	5	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1470	Braconidae	BGENL1140-24_r_1_s_100	Chasmodon apterus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1470	Braconidae	BGENL1140-24_r_1.3_s_50	Chasmodon apterus	0
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	656	1470	Braconidae	BGENL1140-24_r_1.3_s_100	Chasmodon apterus	0
0	2	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	572	1116	Braconidae	BGENL1140-24_r_1.5_s_50	Chasmodon apterus	1
0	0	data/BGE00179_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Braconidae	BLAST	family	COI-5P	572	1080	Braconidae	BGENL1140-24_r_1.5_s_100	Chasmodon apterus	1
