ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	453	1197	Scarabaeidae	BBIOP2453-24_r_1.5_s_100	Melinopterus abeillei	0
5	33	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	519	1416	Heptageniidae,Tettigoniidae,Scarabaeidae,Vespidae	BBIOP2454-24_r_1_s_50	Melinopterus consputus	0
0	24	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	433	1269	Tettigoniidae,Scarabaeidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BBIOP2454-24_r_1_s_100	Melinopterus consputus	0
1	14	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	472	1095	Scarabaeidae	BBIOP2454-24_r_1.3_s_50	Melinopterus consputus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	473	906	Scarabaeidae	BBIOP2454-24_r_1.3_s_100	Melinopterus consputus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	357	924	Scarabaeidae	BBIOP2454-24_r_1.5_s_50	Melinopterus consputus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	372	837	Scarabaeidae	BBIOP2454-24_r_1.5_s_100	Melinopterus consputus	0
18	52	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2455-24_r_1_s_50	Melinopterus reyi	0
1	30	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1521	Scarabaeidae	BBIOP2455-24_r_1_s_100	Melinopterus reyi	0
6	12	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2455-24_r_1.3_s_50	Melinopterus reyi	0
7	11	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1521	Scarabaeidae	BBIOP2455-24_r_1.3_s_100	Melinopterus reyi	0
0	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2455-24_r_1.5_s_50	Melinopterus reyi	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	651	1515	Scarabaeidae	BBIOP2455-24_r_1.5_s_100	Melinopterus reyi	0
3	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	536	1257		BBIOP2456-24_r_1_s_50	Melinopterus reyi	0
2	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	418	1086	Chironomidae	BBIOP2456-24_r_1_s_100	Melinopterus reyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	123	648	Tephritidae,Calliphoridae	BBIOP2456-24_r_1.3_s_50	Melinopterus reyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	118	408	Scarabaeidae	BBIOP2456-24_r_1.3_s_100	Melinopterus reyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	50	342	Tephritidae,Calliphoridae	BBIOP2456-24_r_1.5_s_50	Melinopterus reyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	50	150	Scarabaeidae	BBIOP2456-24_r_1.5_s_100	Melinopterus reyi	0
30	86	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1491	Tettigoniidae,Acrididae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2457-24_r_1_s_50	Melinopterus tingens	0
21	55	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1419	Tettigoniidae,Acrididae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2457-24_r_1_s_100	Melinopterus tingens	0
9	11	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1419	Tettigoniidae,Acrididae,Ninidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BBIOP2457-24_r_1.3_s_50	Melinopterus tingens	0
6	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1419	Tettigoniidae,Acrididae,Ninidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BBIOP2457-24_r_1.3_s_100	Melinopterus tingens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	566	1299	Tettigoniidae,Reduviidae,Ulidiidae,Vespidae	BBIOP2457-24_r_1.5_s_50	Melinopterus tingens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	533	1266	Tettigoniidae,Reduviidae,Ulidiidae,Vespidae	BBIOP2457-24_r_1.5_s_100	Melinopterus tingens	0
54	88	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1510	Scarabaeidae	BBIOP2458-24_r_1_s_50	Melinopterus tingens	0
44	70	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	632	1486	Scarabaeidae	BBIOP2458-24_r_1_s_100	Melinopterus tingens	0
6	15	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1464	Scarabaeidae	BBIOP2458-24_r_1.3_s_50	Melinopterus tingens	0
1	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	632	1386	Scarabaeidae	BBIOP2458-24_r_1.3_s_100	Melinopterus tingens	0
0	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	636	1425	Scarabaeidae	BBIOP2458-24_r_1.5_s_50	Melinopterus tingens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	612	1365	Carabidae,Scarabaeidae	BBIOP2458-24_r_1.5_s_100	Melinopterus tingens	0
15	61	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2459-24_r_1_s_50	Neagolius heydeni	0
18	51	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	650	1530	Scarabaeidae	BBIOP2459-24_r_1_s_100	Neagolius heydeni	0
4	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	644	1524	Scarabaeidae	BBIOP2459-24_r_1.3_s_50	Neagolius heydeni	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	608	1488	Scarabaeidae	BBIOP2459-24_r_1.3_s_100	Neagolius heydeni	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	558	1407	Scarabaeidae	BBIOP2459-24_r_1.5_s_50	Neagolius heydeni	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	522	1356	Scarabaeidae	BBIOP2459-24_r_1.5_s_100	Neagolius heydeni	0
28	73	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	653	1536	Rhaphidophoridae,Scarabaeidae	BBIOP2460-24_r_1_s_50	Neagolius heydeni	0
10	44	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	653	1533	Scarabaeidae	BBIOP2460-24_r_1_s_100	Neagolius heydeni	0
2	8	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2460-24_r_1.3_s_50	Neagolius heydeni	0
1	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1494	Scarabaeidae	BBIOP2460-24_r_1.3_s_100	Neagolius heydeni	0
0	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	651	1497	Scarabaeidae	BBIOP2460-24_r_1.5_s_50	Neagolius heydeni	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	630	1425	Scarabaeidae	BBIOP2460-24_r_1.5_s_100	Neagolius heydeni	0
4	35	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1500	Hydrophilidae,Scarabaeidae,Derodontidae	BBIOP2461-24_r_1_s_50	Nialus paganettii	0
4	36	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	649	1470	Staphylinidae,Ptiliidae,Hydraenidae,Scarabaeidae,Muscidae	BBIOP2461-24_r_1_s_100	Nialus paganettii	0
0	13	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	633	1479	Staphylinidae,Scarabaeidae	BBIOP2461-24_r_1.3_s_50	Nialus paganettii	0
0	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	568	1389	Hydrophilidae,Staphylinidae,Ptiliidae,Scarabaeidae	BBIOP2461-24_r_1.3_s_100	Nialus paganettii	0
5	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	627	1404	Rhaphidophoridae,Staphylinidae,Scarabaeidae,Drosophilidae	BBIOP2461-24_r_1.5_s_50	Nialus paganettii	0
5	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	568	1215	Rhaphidophoridae,Staphylinidae,Drosophilidae	BBIOP2461-24_r_1.5_s_100	Nialus paganettii	0
14	56	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	550	1386		BBIOP2462-24_r_1_s_50	Nialus paganettii	0
13	48	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	529	1323		BBIOP2462-24_r_1_s_100	Nialus paganettii	0
5	26	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	482	1260	Scarabaeidae	BBIOP2462-24_r_1.3_s_50	Nialus paganettii	0
3	26	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	428	996	Scarabaeidae,Calliphoridae	BBIOP2462-24_r_1.3_s_100	Nialus paganettii	0
0	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	120	885	Scarabaeidae	BBIOP2462-24_r_1.5_s_50	Nialus paganettii	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	115	744	Scarabaeidae	BBIOP2462-24_r_1.5_s_100	Nialus paganettii	0
2	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2463-24_r_1_s_50	Nimbus affinis	0
6	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Hydraenidae,Scarabaeidae,Syrphidae	BBIOP2463-24_r_1_s_100	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2463-24_r_1.3_s_50	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2463-24_r_1.3_s_100	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1509	Staphylinidae,Scarabaeidae	BBIOP2463-24_r_1.5_s_50	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1509	Staphylinidae,Scarabaeidae	BBIOP2463-24_r_1.5_s_100	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae	BBIOP2464-24_r_1_s_50	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae	BBIOP2464-24_r_1_s_100	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae	BBIOP2464-24_r_1.3_s_50	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae	BBIOP2464-24_r_1.3_s_100	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2464-24_r_1.5_s_50	Nimbus affinis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2464-24_r_1.5_s_100	Nimbus affinis	0
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2465-24_r_1_s_50	Nimbus obliteratus	0
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2465-24_r_1_s_100	Nimbus obliteratus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2465-24_r_1.3_s_50	Nimbus obliteratus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2465-24_r_1.3_s_100	Nimbus obliteratus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Scarabaeidae	BBIOP2465-24_r_1.5_s_50	Nimbus obliteratus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Scarabaeidae	BBIOP2465-24_r_1.5_s_100	Nimbus obliteratus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2466-24_r_1_s_50	Nimbus orbignyi	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2466-24_r_1_s_100	Nimbus orbignyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2466-24_r_1.3_s_50	Nimbus orbignyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2466-24_r_1.3_s_100	Nimbus orbignyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2466-24_r_1.5_s_50	Nimbus orbignyi	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1533	Scarabaeidae	BBIOP2466-24_r_1.5_s_100	Nimbus orbignyi	0
1	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2467-24_r_1_s_50	Nimbus orbignyi	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2467-24_r_1_s_100	Nimbus orbignyi	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2467-24_r_1.3_s_50	Nimbus orbignyi	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2467-24_r_1.3_s_100	Nimbus orbignyi	0
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Scarabaeidae	BBIOP2467-24_r_1.5_s_50	Nimbus orbignyi	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1521	Scarabaeidae	BBIOP2467-24_r_1.5_s_100	Nimbus orbignyi	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2468-24_r_1_s_50	Nimbus proximus	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2468-24_r_1_s_100	Nimbus proximus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2468-24_r_1.3_s_50	Nimbus proximus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2468-24_r_1.3_s_100	Nimbus proximus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1515	Scarabaeidae	BBIOP2468-24_r_1.5_s_50	Nimbus proximus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1515	Scarabaeidae	BBIOP2468-24_r_1.5_s_100	Nimbus proximus	0
10	33	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	542	1428	Blaberidae,Hydrophilidae,Scarabaeidae	BBIOP2469-24_r_1_s_50	Nimbus proximus	0
14	33	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	472	1260		BBIOP2469-24_r_1_s_100	Nimbus proximus	0
4	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	438	1110	Staphylinidae,Scarabaeidae,Elmidae,Muscidae	BBIOP2469-24_r_1.3_s_50	Nimbus proximus	0
0	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	205	645	Scarabaeidae,Psephenidae,Lauxaniidae,Corydalidae	BBIOP2469-24_r_1.3_s_100	Nimbus proximus	0
3	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	236	708	Staphylinidae,Scarabaeidae	BBIOP2469-24_r_1.5_s_50	Nimbus proximus	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	62	315	Pseudophyllodromiidae,Scarabaeidae	BBIOP2469-24_r_1.5_s_100	Nimbus proximus	0
17	49	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	470	1206	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2470-24_r_1_s_50	Phalacronothus putoni	0
0	30	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	428	1107	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2470-24_r_1_s_100	Phalacronothus putoni	0
0	1	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	231	855	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2470-24_r_1.3_s_50	Phalacronothus putoni	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	189	642	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2470-24_r_1.3_s_100	Phalacronothus putoni	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	165	465	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2470-24_r_1.5_s_50	Phalacronothus putoni	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	148	384	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP2470-24_r_1.5_s_100	Phalacronothus putoni	0
